smile,value_min,value_max,value_mean,testTemperature,testfrequency,labled
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,2.81,2.81,2.81,60,3.0,0
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,2.81,2.81,2.81,80,3.0,0
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,2.79,2.79,2.79,140,3.0,0
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,2.78,2.78,2.78,180,3.0,0
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,2.43,2.43,2.43,25,6.0,0
[H]c1cccc(-n2c(=O)c3cc4c(=O)n([H])c(=O)c4cc3c2=O)c1,3.4,3.4,3.4,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccccc3)c3cccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)c3)c1)C2=O,3.0,3.0,3.0,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(Oc4ccc(C56CC7CC(CC(C7)C5)C6)cc4)cc3)c3cccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)c3)c1)C2=O,2.77,2.77,2.77,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(C)cc3)c3cccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)c3)c1)C2=O,2.9,2.9,2.9,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3cc(C)cc(C)c3)c3cccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)c3)c1)C2=O,2.8,2.8,2.8,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1cccc(Oc3cccc(Oc4cccc(N5C(=O)c6ccc(C([H])(C)C)cc6C5=O)c4)c3)c1)C2=O,3.5,3.5,3.5,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3)c1)C2=O,2.98,2.98,2.98,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccccc3Oc3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3C)c(C)c1)C2=O,2.73,2.73,2.73,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(C([H])(C)C)cc6C5=O)cc4)c3)cc1)C2=O,2.96,2.96,2.96,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc4ccc(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)cc4c3)cc1)C2=O,2.91,2.91,2.91,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,3.1,3.1,3.1,25,0.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(C([H])(C)C)cc6C5=O)cc4)cc3)cc1)C2=O,2.87,2.87,2.87,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(C([H])(C)C)cc6C5=O)cc4)cc3)c(C)c1)C2=O,1.82,1.82,1.82,25,7.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3)cc1)C2=O,3.19,3.19,3.19,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3)cc1)C2=O,2.82,2.82,2.82,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.88,2.88,2.88,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.72,2.72,2.72,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.595,2.595,2.595,25,4.602059991,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.5,2.5,2.5,25,10.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.5,2.5,2.5,25,8.77815125,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.5,2.5,2.5,25,7.698970004,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,3.53,3.53,3.53,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(Cc4cc(C)c(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)c(C)c4)cc3C)cc1)C2=O,2.97,2.97,2.97,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(C(c4cc(C)c(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)c(C)c4)c4cccc5ccccc45)cc3C)cc1)C2=O,2.82,2.82,2.82,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(C([H])(C)C)cc4C3=O)cc1C)C2=O,2.72,2.72,2.72,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(C([H])(C)C)cc4C3=O)cc1)C2=O,2.9,2.9,2.9,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(C([H])(C)C)cc4C3=O)cc1)C2=O,2.511,2.511,2.511,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccc(C#N)cc3)c3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3)cc1)C2=O,3.1,3.1,3.1,25,10.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3)cc1)C2=O,3.22,3.22,3.22,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)c(C)c3)cc1C)C2=O,2.582,2.582,2.582,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(OCCCC#N)cc4)cc(-c4ccc(N5C(=O)c6ccc(C([H])(C)C)cc6C5=O)cc4)n3)cc1)C2=O,3.19,3.19,3.19,25,10.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(C(C)(c3ccccc3)c3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3)cc1)C2=O,2.9,2.9,2.9,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3)cc1)C2=O,2.78,2.78,2.78,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3)cc1)C2=O,2.75,2.75,2.75,25,5.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3)cc1)C2=O,2.4,2.4,2.4,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3)cc1)C2=O,1.5,1.5,1.5,25,6.477121255,0
[H]c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(C)c(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)c3)cc1C)C2=O,2.66,2.66,2.66,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1cc(C)c(N3C(=O)c4ccc(C([H])(C)C)cc4C3=O)cc1C)C2=O,2.59,2.59,2.59,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1c(F)c(F)c(N3C(=O)c4ccc(C([H])(C)C)cc4C3=O)c(F)c1F)C2=O,2.68,2.68,2.68,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1c(F)c(F)c(-c3c(F)c(F)c(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)c(F)c3F)c(F)c1F)C2=O,2.55,2.55,2.55,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)c(CC)c3)cc1CC)C2=O,3.05,3.05,3.05,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)c(C)c3)cc1C)C2=O,3.07,3.07,3.07,25,6.0,0
[H]c1ccc2c(c1)C(=O)N(c1c(C)cc(C)c(N3C(=O)c4ccc(C([H])(C)C)cc4C3=O)c1C)C2=O,2.59,2.59,2.59,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,2.71,2.71,2.71,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(C([H])(C)C)cc4C3=O)c(C)c1C)C2=O,2.46,2.46,2.46,25,3.0,0
[H]c1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(C([H])(C)C)cc4C3=O)c(C)c1C)C2=O,2.03,2.03,2.03,25,0.0,0
[H]c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,2.97,2.97,2.97,25,6.0,0
[H]c1ccc(Sc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,3.4,3.4,3.4,25,3.0,0
[H]c1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,3.4,3.4,3.4,25,3.0,0
[H]c1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2C)c(C)c1,3.53,3.53,3.53,25,3.0,0
[H]c1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4ccc(Oc5ccccc5Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2C)c(C)c1,3.32,3.32,3.32,25,4.0,0
[H]c1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2C)c(C)c1,3.02,3.02,3.02,25,3.0,0
[H]c1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2C)c(C)c1,3.31,3.31,3.31,25,3.0,0
[H]c1ccc(Oc2ccccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2C)c(C)c1,3.64,3.64,3.64,25,3.0,0
[H]c1ccc(Oc2ccccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,3.96,3.96,3.96,25,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,5.12,5.12,5.12,150,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.83,4.83,4.83,150,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.47,4.47,4.47,100,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.43,4.43,4.43,150,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.17,4.17,4.17,100,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.14,4.14,4.14,150,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.03,4.03,4.03,100,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.02,4.02,4.02,50,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.94,3.94,3.94,150,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.89,3.89,3.89,100,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.85,3.85,3.85,50,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.84,3.84,3.84,0,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.81,3.81,3.81,100,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.81,3.81,3.81,150,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.8,3.8,3.8,50,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.77,3.77,3.77,-50,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.77,3.77,3.77,0,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.75,3.75,3.75,0,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.74,3.74,3.74,100,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.73,3.73,3.73,50,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.72,3.72,3.72,-50,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.72,3.72,3.72,150,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.71,3.71,3.71,-100,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.71,3.71,3.71,50,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.7,3.7,3.7,100,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.69,3.69,3.69,-150,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.69,3.69,3.69,-100,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.69,3.69,3.69,-50,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.69,3.69,3.69,0,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.69,3.69,3.69,0,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.67,3.67,3.67,0,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.67,3.67,3.67,50,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.66,3.66,3.66,-150,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.66,3.66,3.66,-100,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.66,3.66,3.66,-50,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.66,3.66,3.66,50,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.65,3.65,3.65,-150,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.65,3.65,3.65,-100,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.65,3.65,3.65,-50,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.65,3.65,3.65,-50,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.65,3.65,3.65,-50,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.65,3.65,3.65,0,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.64,3.64,3.64,-150,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.63,3.63,3.63,-150,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.63,3.63,3.63,-100,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.63,3.63,3.63,-100,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.63,3.63,3.63,-100,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.62,3.62,3.62,-150,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.61,3.61,3.61,-150,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,5.1,5.1,5.1,190,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.82,4.82,4.82,190,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.7,4.71,4.705,150,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.49,4.49,4.49,190,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.37,4.48,4.425,150,1.0,0
