smile,value_min,value_max,value_mean,testTemperature,testfrequency,labled
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.016,0.016,0.016,50,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0134,0.0134,0.0134,100,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0117,0.0117,0.0117,50,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0113,0.0113,0.0113,150,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0102,0.0102,0.0102,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0089,0.0089,0.0089,100,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0081,0.0081,0.0081,50,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0061,0.0061,0.0061,0,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0053,0.0053,0.0053,0,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0049,0.0049,0.0049,100,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0047,0.0047,0.0047,-50,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0042,0.0042,0.0042,-50,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0042,0.0042,0.0042,50,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0036,0.0036,0.0036,-50,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0028,0.0028,0.0028,0,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0027,0.0027,0.0027,-50,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0027,0.0027,0.0027,50,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0025,0.0025,0.0025,-100,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0019,0.0019,0.0019,-50,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0019,0.0019,0.0019,0,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0018,0.0018,0.0018,-100,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0017,0.0017,0.0017,-50,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0015,0.0015,0.0015,-100,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0014,0.0014,0.0014,-150,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0013,0.0013,0.0013,-100,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0013,0.0013,0.0013,-50,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0012,0.0012,0.0012,-100,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0012,0.0012,0.0012,-100,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0011,0.0011,0.0011,-150,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0011,0.0011,0.0011,-100,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001,0.001,0.001,-150,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001,0.001,0.001,-150,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001,0.001,0.001,-150,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0009,0.0009,0.0009,-150,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0009,0.0009,0.0009,-150,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0678,0.0678,0.0678,150,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0665,0.0665,0.0665,150,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0665,0.0665,0.0665,150,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0575,0.0575,0.0575,150,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0505,0.0505,0.0505,100,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0436,0.0436,0.0436,100,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0436,0.0436,0.0436,150,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.037,0.037,0.037,100,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0319,0.0319,0.0319,150,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0297,0.0297,0.0297,50,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0286,0.0286,0.0286,100,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0217,0.0217,0.0217,50,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0191,0.0191,0.0191,100,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0187,0.0187,0.0187,150,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0165,0.0165,0.0165,50,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0134,0.0134,0.0134,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0132,0.0132,0.0132,50,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0129,0.0129,0.0129,100,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0093,0.0093,0.0093,0,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0085,0.0085,0.0085,50,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.008,0.008,0.008,100,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0072,0.0072,0.0072,0,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0056,0.0056,0.0056,0,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0056,0.0056,0.0056,50,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0053,0.0053,0.0053,-50,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0045,0.0045,0.0045,-50,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0045,0.0045,0.0045,0,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0042,0.0042,0.0042,-50,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0035,0.0035,0.0035,50,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0032,0.0032,0.0032,0,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.003,0.003,0.003,-50,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0029,0.0029,0.0029,-100,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0024,0.0024,0.0024,-50,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0021,0.0021,0.0021,-100,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0021,0.0021,0.0021,0,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0017,0.0017,0.0017,-50,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0014,0.0014,0.0014,-100,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0013,0.0013,0.0013,-100,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0013,0.0013,0.0013,-100,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0013,0.0013,0.0013,-100,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0013,0.0013,0.0013,-50,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0011,0.0011,0.0011,-150,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0011,0.0011,0.0011,-150,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001,0.001,0.001,-150,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001,0.001,0.001,-100,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0009,0.0009,0.0009,-150,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0008,0.0008,0.0008,-150,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0008,0.0008,0.0008,-150,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0008,0.0008,0.0008,-150,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0103,0.0103,0.0103,25,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.008,0.008,0.008,25,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.006,0.006,0.006,25,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0046,0.0046,0.0046,25,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0032,0.0032,0.0032,25,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0023,0.0023,0.0023,25,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0012,0.0012,0.0012,25,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.008,0.008,0.008,25,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0061,0.0061,0.0061,25,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0044,0.0044,0.0044,25,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0031,0.0031,0.0031,25,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0022,0.0022,0.0022,25,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0014,0.0014,0.0014,25,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0007,0.0007,0.0007,25,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0108,0.0108,0.0108,25,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0088,0.0088,0.0088,25,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0068,0.0068,0.0068,25,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0052,0.0052,0.0052,25,3,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0039,0.0039,0.0039,25,4,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0027,0.0027,0.0027,25,5,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0019,0.0019,0.0019,25,6,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0093,0.0093,0.0093,25,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.007,0.007,0.007,25,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0054,0.0054,0.0054,25,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0041,0.0041,0.0041,25,3,0
