pca1,pca2,Fitness_recalulated
343.92251480310176,9.820729300046516,0.9259204453723572
645.256064011054,-81.78190662068911,0.9706489611598312
603.2544408399231,-86.62172653901901,0.942359354101569
525.3262479407923,-100.58906652920673,0.9629258989490714
1209.2905008627658,-38.12521625226823,0.9248917676122446
498.93713289479984,-35.676662234577734,0.9373284171384092
-1291.8957939312018,-44.046319801536356,0.7323900014530619
-456.34926725838045,-123.75437429968729,0.7055165810802846
-330.63334487188376,171.02926610326546,0.7255774140329141
218.02652016590568,-31.888260840466437,0.9530694848822688
21.432726868104034,-129.16830559901157,0.8743807792491444
-663.2428637177052,-92.06886935098193,0.8733984320683351
645.256064011054,-81.78190662068911,0.9704426693280194
1179.820173817698,-51.300888529800226,0.9469482718353672
-4279.817131969233,141.7567358924404,0.6703402331535507
403.5784758250562,-47.43392599646368,0.9513028329596994
-645.0601535064274,-31.001916036412954,0.93867692789178
-274.6396121085074,-216.65024431639327,0.7724460447203422
-605.3985479018332,-176.0605223237607,0.6347744044229188
1671.3306731564273,94.3350439007748,0.899526858415192
-554.6484562521548,-7.951107909390887,0.819358648122097
-291.2095858257187,0.9474116317545154,0.611091657031338
1133.93467032429,6.663975696865984,0.8138942309372659
-55.055772445134565,-79.0827120745231,0.8423800181700459
515.7699647264211,-113.88677849081954,0.8538878734270103
-627.6545061777149,53.757575039643065,0.7853163384380294
184.97165679502606,-49.75717590266314,0.8527783482648946
548.0303429206006,-85.72595647618097,0.9468411460119674
514.7496644844625,-127.42299224323261,0.8381515742792108
43.404993233131535,-64.46400424817415,0.7897295757023411
685.3095168118997,-22.21046490042341,0.9559208821128956
1551.3539654468007,18.026163971208895,0.9424665772694768
1307.4802684191095,-64.85729434771105,0.8321374679804356
476.23827876459507,-83.05397788073346,0.8263257364051454
-632.2025023553208,-21.238681599846057,0.9332400179400284
379.31367321688236,-129.22797293383397,0.9526444432427266
688.7507898560368,-68.48974388043703,0.6947808085083447
497.98741085651824,67.35298027772538,0.5312643480316227
196.30436486642725,-47.20428345278425,0.9484910609307832
377.2345022336106,-7.060299333694444,0.9208221521256528
368.8624174269197,-139.74887158722817,0.8183965171247268
-1352.5907772511036,285.41823824193926,0.5854539143647844
163.36337265886843,88.13548101857882,0.7953815193681382
-172.97666736313545,26.16538884985621,0.4175579969330812
1408.265895299455,-28.75705071735824,0.8412583855404093
-932.7659723842146,128.28355180939022,0.6093401120250999
622.3824898723224,-50.88440282151409,0.94379541460553
197.19761049048816,-8.01537124887856,0.9094258287923216
787.1668099123028,-65.51432962540102,0.9429837369654456
567.6124793490097,-105.39000894431587,0.9590687454350836
-42.30813233756885,-42.157317777726846,0.8486367387828102
-189.8623334154909,-128.0993122062618,0.8329949678197579
276.59014579738965,-37.306853511868844,0.9577154755828068
2092.440763306178,-81.02273253088188,0.6112527845160404
-583.0158369925254,-94.77728957026686,0.7277998675682391
793.2674591602499,249.49228349268552,0.8110787532975479
1115.4559209012739,1.4995933642530235,0.8686119092280162
-599.6188734836197,-12.344900135391732,0.7401264453955759
961.8905561582842,-113.7585204120043,0.975177291580086
1048.3619487695112,-66.6856474453979,0.9561320294159608
1468.701782031493,-36.12987415997018,0.8347110516195755
-57.207595105871825,-59.57302253906764,0.9527328392689832
785.77843449367,-111.80016143460116,0.9723953405911632
701.7870067560519,-124.09670693336459,0.8377489883354224
4662.065994822353,25.41354804737701,0.7947838369163512
-236.64855648693384,-188.0677934174623,0.64145684727537
100.00963368643866,-83.65697504505647,0.8545320602883881
961.8905561582842,-113.7585204120043,0.982279245011092
247.46361811550128,-100.69698941959605,0.9291355583926229
1116.597934513362,-80.12615366142735,0.9310013282342569
1015.1507788110601,-111.417693028486,0.9649245908151656
1179.723195157801,-81.25365448188724,0.7485202169472799
-569.2208136562302,-18.508839437853506,0.9520430991575596
158.48282892302174,-114.56703269195843,0.8393166794255653
766.678372283823,-79.59276130039665,0.85285907170968
-571.5556588101172,-114.84804339424973,0.9175765160115192
-123.03576318170111,-93.73254231600029,0.9460282598062674
628.0931529656975,-110.1108692886751,0.9446777147673436
404.96907531884864,-64.78393171204402,0.9500499658361
100.30639934411519,-43.19743900717421,0.955553437346014
-108.84886959909728,-66.96497865796319,0.8085524961573648
-603.3419094447274,-51.06671153480112,0.9607064501946964
648.2520217144493,-90.3408637712625,0.8730002833329041
529.834557704061,-53.68350559845878,0.9490234230531714
551.8090060337233,173.28602203154765,0.6214335134215881
-594.8289427778658,-52.355943343077705,0.9512881045055572
1355.8301189662034,249.88603273065854,0.7473091297913876
280.45889722610855,-83.10598067752883,0.944846299075669
105.17903912402481,-6.834915684184481,0.9409368854760604
-36.27854321476694,-66.09594791053027,0.730388920076028
295.1190654314601,-73.9196123168446,0.8614683468057609
4.706933456208312,-65.3872713324456,0.7694658187556128
-1130.6257604517762,43.757489734265036,0.680762029975169
961.8905561582842,-113.7585204120043,0.9875781871448944
1048.3619487695112,-66.6856474453979,0.9644619619855312
394.3335337102396,-37.91204126791071,0.8619744847799236
442.8758294304077,-121.13102696934686,0.8879717436504448
438.7263722079659,-56.472412047126205,0.9621443225659986
870.1004048750164,-88.38914036725409,0.9469748744091956
55.21310545411462,-59.971347551585644,0.8459569578148064
236.5495378924535,14.587878090020846,0.898616476877998
558.8785882236143,-78.21722792457012,0.8510652674132553
853.5254104088325,-47.284410246140865,0.9526052915095212
7.05408610927593,-115.54271810597133,0.934152048649146
-421.5129427267954,100.3416267896689,0.7530502813648142
1213.4933994167504,-61.763555819323024,0.9522562074372104
15.495341252682561,-36.958309847985106,0.9572056259965896
-15.713377350914099,37.60209138065072,0.9474935889988512
864.8966547775169,-111.77520947475622,0.9443164911024092
158.59021077259544,3.8676376963129555,0.875182080106277
358.9265257898118,-46.88826925269131,0.8577087064749517
490.34861372584544,-110.0633656070652,0.9713695362746604
570.5540007250138,-73.73231150900018,0.8189089170448676
606.0592025409534,-36.13170800057628,0.8283947709759473
166.24228417935925,-117.40663942402348,0.6411695236683294
305.88673210289414,-101.65346750038374,0.9062804241009524
-1090.3753755617645,22.36790943886439,0.7534207576682331
529.2816907695159,-42.059645223570705,0.8007299078524615
1194.3633579545256,36.46677852690483,0.9119337924933624
723.4336012301861,72.9937963329136,0.9388033126148838
427.1717108563975,-46.12166914420412,0.942853252221823
-46.14386399047031,-99.86984504822466,0.8139050287128774
-713.4978474100338,39.91093727931967,0.5986530937700194
814.5371950885491,-82.78680727130876,0.9649336775081644
100.00963368643866,-83.65697504505647,0.9599351861240172
-110.05422019922352,17.30040654435315,0.8124428146504628
1671.3306731564273,94.3350439007748,0.917425773474878
-61.72989736052218,60.29756639527915,0.9254172104483426
835.7379260262173,-2.620138124666939,0.9410229589924696
567.0884648788114,-141.27228950264208,0.9105958769986128
703.8931634327862,-71.55230144584752,0.9793652305825998
280.45889722610855,-83.10598067752883,0.940419140877744
-324.58007984437774,-30.085554600315085,0.9365712274963764
299.5775897258635,-80.84387518850109,0.8731464787903176
-690.6144071896815,180.89565627697263,0.6435103613681041
-533.7825974857507,-53.02994913321118,0.9788939555935972
-363.9168870252447,-46.34345514338273,0.6565821295868581
1034.5736700957332,-68.91650729088224,0.9577302534522664
2604.570904960622,-18.8210727364906,0.7731479571584418
-301.79145158754227,24.02909119067534,0.7986064841328225
121.99480259053661,-82.06748471694935,0.783285808171961
437.5036727904774,-44.44146359422483,0.9618828067351304
1141.2402043232814,-70.67092822398192,0.7294975071904354
422.9095541878377,-47.65505270020005,0.8619857004802683
687.6787169879591,-96.77091678221302,0.9367669806426256
959.1807673780082,-204.87352517570042,0.5863923804987313
-2471.903069535372,14.044330694449028,0.7766206883410427
1058.9701244225541,-69.82776376279946,0.9571195728348152
398.2640993486947,-126.26884605138632,0.8326788513500546
829.3330563667262,-109.30866933403682,0.972888386346831
471.1295098239088,-38.586080615041844,0.953938508300026
516.9918293397914,-4.52355220028603,0.9476392419345352
408.46992935878075,-53.77886226056457,0.9545134189526876
1721.347858467393,-229.1648552976181,0.661464405359187
987.3090798546403,-67.01614126226343,0.9598405357972736
-322.2586967108236,-27.203326311351724,0.5138608541984125
-533.7825974857507,-53.02994913321118,0.9740342056497392
498.93713289479984,-35.676662234577734,0.9427602651541048
618.7430381017899,189.21585638875172,0.7471507135117047
345.3231837990214,-8.89748140045658,0.9322105243185792
-1327.1538362833558,100.1239542285088,0.5878815786237579
702.6237411479599,-121.57951603950845,0.9541923923145784
702.6237411479599,-121.57951603950845,0.8350062871373009
785.77843449367,-111.80016143460116,0.9674818209391416
