pca1,pca2,Fitness_recalulated
-48.96680606886681,-21.924523506270162,0.9446229899139856
-310.21698312215216,-39.47837935951028,0.960708911789408
1671.3306731564273,94.3350439007748,0.8997991641743107
884.4992580490991,-93.501619150316,0.6749155478341562
539.0430209441269,-95.12067803616243,0.9465599690764732
12.0946647252504,-21.701849906685187,0.9192651580892444
-642.4015554768812,-135.9405609961829,0.8487123900130829
785.77843449367,-111.80016143460116,0.9847508454696764
845.1814547586453,-6.090628123046174,0.935068794630759
554.9215518705755,-61.14582456352285,0.9438691874927864
715.5214290381226,-3.989563614719767,0.9531974948353772
-5.675444334270557,8.640261099698016,0.92614345125918
836.9348995888589,-100.52433798341767,0.9318607963372804
841.6721903080347,-113.64955576682934,0.9421089435381078
-196.04183292464486,-93.99738627056648,0.6128513646928476
332.7566266312784,-76.84662777673779,0.967442349342938
719.3428029220474,-117.2812016210099,0.9713849165481108
-310.21698312215216,-39.47837935951028,0.9659444087528034
1059.638412758551,12.46289858436706,0.9028061691840328
-191.79809201904092,-31.157026414758107,0.6484499411614407
-1200.102765521593,113.99746687464885,0.7188874694294988
-1409.9957473898626,-27.66889199769614,0.9467493810044996
-175.67680234470345,-98.66645963631362,0.686921047307751
-199.8119326678899,-60.687950333064684,0.7593128338632084
823.5536986577727,48.92170825292679,0.9328970458770136
-259.9348082662095,5.202661708139864,0.927261192119562
258.061981688144,-78.61846272362578,0.8567197867103843
501.73790524295316,44.796201929508356,0.8559339449988708
777.1987089616156,-58.75229667106416,0.9608272555785414
602.4547720556518,-113.77344535292302,0.9594271075063766
-332.96234174846387,224.55066107999033,0.7204557242600379
-531.8727665285469,-97.91652408138097,0.9421011012928938
1043.0866180991616,-70.20544233997266,0.9630452432590352
675.9582692157157,-31.962409002145836,0.7583678738965023
-57.73787497278569,-74.55025082762874,0.8316275272930918
-201.86352830492913,20.706081633717297,0.7714014082750641
-1711.0827447223533,31.761420373414715,0.9224171123198368
-843.6458901905744,201.5584826747621,0.728592207451565
556.405524382684,129.85768557264888,0.9094373456031088
1369.7667209560916,71.65254208364048,0.732847000173546
-452.33081894188155,-55.099030211028946,0.6249209581312606
284.8842206220037,-62.28048061254094,0.9423399887078516
809.2330579411708,-135.7956522161257,0.9607514697687652
-450.6468342347968,9.013206322562333,0.833366683998077
371.1522670414884,-42.488540106264985,0.9789409886928278
969.1478293776547,-113.74598610778096,0.8597680360260129
607.8436422414625,-78.07475570495383,0.9533588581658076
-823.7641775386758,117.89714392471113,0.7294214627326628
416.24955395443607,-82.27644492302265,0.959244768483813
252.49567028536154,80.04427405791985,0.6778890063822959
472.9441017216981,36.979727194458334,0.935689948378231
-88.43014054654016,-78.08883359713475,0.9137289770494352
965.4952993070207,-64.87156679222329,0.8663310539514337
-1024.3661563346013,139.2748895540708,0.6664886333072109
653.5287661053578,-50.77238776296203,0.8710828267254382
224.27718711742847,-5.265791166182019,0.9136239275924286
102.41481485041001,29.530158328611407,0.9098566806680692
1458.391296598369,-8.593236672251878,0.919529129068274
112.80461520491984,-62.22246991949761,0.9623967151739364
-867.0477986865021,-127.3782283946689,0.635014253450107
297.82337514910745,-65.83802623891157,0.9752725513241616
41.45120795832365,-74.74537912362585,0.961086508880658
61.43426186377295,64.1165507399698,0.8810100635315564
-951.3997772133691,-33.10505387881452,0.7103546768766201
1465.0411409983474,-87.52227770971754,0.7883802664995608
1017.3261619185215,25.53952377475636,0.9453078997066012
-432.31797781610516,-15.312431610346799,0.7513990025899406
-219.58210225224812,-61.755758116805346,0.8643754883560194
288.4378747049097,-68.33590420468012,0.7357338672642045
-603.3419094447274,-51.06671153480112,0.9487530347363892
298.01437032115746,-75.1642440784577,0.9627469291587436
1241.3670955326813,-51.898823057628654,0.9457470039187356
967.9795477657029,-36.66949895615146,0.8450315967895606
-474.2750029066852,-67.59055256304059,0.9602632722963852
1570.766166564458,144.25349559204957,0.7922093459605579
-620.4074762863463,62.68331997911479,0.6837880513848796
305.8661867651979,-9.837542066064707,0.8121443960565876
-1296.7974748243764,162.15263419231383,0.6650290752501273
29.10871404620095,-37.50419269533854,0.9467867046054662
-306.3402029860987,-124.77460915983117,0.5515585081416513
389.4526974458661,2.176802911774974,0.9657907187774768
147.96565712757274,-39.77858398291976,0.8427143057945871
889.5715539344131,208.89879819549907,0.7359644231956747
446.16487097586173,-74.45861072413418,0.962283094782561
14.241482428997099,9.75009623723958,0.9283759888539316
-288.6337677701783,-91.61506775314108,0.8250703835855134
143.34738100482468,-90.57488877800586,0.9767484833127622
648.2520217144493,-90.3408637712625,0.9791536846108088
-536.0659491420495,-44.38813066621555,0.9577735929217508
206.42467388465684,-71.52800433200179,0.9485846092149745
355.4459539577009,-192.6128313579876,0.6380451105233768
314.8522514212216,-56.775085289107025,0.9608633205002286
-120.9502280076433,9.059566413251897,0.8154837233940068
2086.5611958962636,111.5886390253715,0.8109063867094962
475.9061735355553,-73.20833180465507,0.8290461112755944
-1054.973037748677,-3.4616353580662573,0.6932213365322797
-869.1039010410808,-113.26930470586942,0.648554492432526
222.32230444141805,-44.67118043854123,0.6335107362120048
315.783677583405,-3.2213582477607208,0.7108928344257882
-467.62478427871133,130.9801391160972,0.6424712693660276
854.9259477964835,-92.8699676412895,0.7939135406904899
115.0594874374429,3.505355305511087,0.9560124662388472
-134.11316813718278,-40.28904053636864,0.9431099172630396
612.9061465811294,-91.27034831561345,0.9164975817883482
-797.8858797518124,85.12447096474712,0.6952653032893924
213.8949825801216,-96.88970443757657,0.978117155566923
694.6515861534565,92.28188752675906,0.8429429701273545
-253.68022623569232,2.4694555461609156,0.6721893619207259
-1572.1386027634837,-90.77271894633493,0.5725113774266325
352.3467812184784,98.62061673145891,0.8045930096303481
1110.7374586551243,41.965120038195245,0.8448913210600687
250.2747023198621,-66.72389505257114,0.9017192865557746
16.788989051261993,-3.3784414118710506,0.6859033712810715
722.6154546455155,-40.408703495331366,0.9488783018833248
-1607.5746626846137,200.4801584563366,0.7666923235914632
961.8905561582842,-113.7585204120043,0.9806809079769184
1005.5918057433297,-122.4259584892741,0.945984944301996
1226.047820298432,-63.58516936057655,0.9112257341714152
627.3061084833002,-63.35359295593074,0.9245197570455655
961.8905561582842,-113.7585204120043,0.9738512902640676
589.4389464067314,-59.05933839258963,0.970505175366236
2874.465919224817,-37.205971420965575,0.8487956728430376
671.7342403461809,-47.72970076992867,0.5581963670099995
-126.18801760280873,3.4025554309444064,0.9237156050355236
416.24955395443607,-82.27644492302265,0.969738115897366
29.96354705384857,36.30685522562159,0.8044546453012843
280.9593949975938,-82.57722476523648,0.956424642871284
464.8766237690987,14.055383135585725,0.7241333444221912
-749.0352007681736,19.75454395443117,0.7423173092934604
-347.15212686074057,24.89057113040062,0.9149904072686944
177.98709781267655,-55.106229292409104,0.9704012087746112
-206.99889359769406,10.417772921029597,0.7390288563706483
1636.0610486610797,81.75245064787501,0.7998261980949631
-103.88035208363061,-0.3572888249395771,0.904883480139602
603.678371069947,74.69933728182886,0.7577947273549762
-279.1331439163028,12.373007618866668,0.9283232389932788
-252.6782078966808,-125.9776565636033,0.8696071000508586
