smile,value_min,value_max,value_mean,testTemperature,testfrequency,labled
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.1914910193121298,3.1914910193121298,3.1914910193121298,100,10.494850021680094,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.1910294398803205,3.1910294398803205,3.1910294398803205,100,11.193820026016112,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.190710753012101,3.190710753012101,3.190710753012101,100,11.892790030352131,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.2486144685971943,3.2486144685971943,3.2486144685971943,150,7.0,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.2426571624616805,3.2426571624616805,3.2426571624616805,150,7.698970004336019,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.238606410798601,3.238606410798601,3.238606410798601,150,8.397940008672037,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.235852046794857,3.235852046794857,3.235852046794857,150,9.096910013008056,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.2339791793010337,3.2339791793010337,3.2339791793010337,150,9.795880017344075,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.2327056974194472,3.2327056974194472,3.2327056974194472,150,10.494850021680094,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.231839775986934,3.231839775986934,3.231839775986934,150,11.193820026016112,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.2312509808590515,3.2312509808590515,3.2312509808590515,150,11.892790030352131,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.4340282338112083,3.4340282338112083,3.4340282338112083,0,7.0,1
