smile,tg_min,tg_max,tg_mean,ATS8i,AATS7m,AATS3v,AATS7v,AATS3are,AATS6are,AATS1i,AATS3i,AATS4i,AATS5i,AATS6i,ATSC1dv,ATSC1d,ATSC7d,ATSC1s,ATSC1m,ATSC7v,ATSC3i,AATSC1s,MATS1dv,MATS2dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS2s,MATS3s,MATS5s,MATS3m,MATS4m,MATS5m,MATS6m,MATS7v,MATS2are,MATS4are,MATS1p,MATS5p,MATS6p,MATS2i,MATS4i,GATS1dv,GATS2d,GATS5d,GATS6d,GATS8d,GATS1s,GATS2s,GATS4s,GATS5s,GATS1m,GATS4m,GATS6m,GATS2v,GATS5v,GATS6v,GATS1are,GATS3are,GATS4are,GATS5are,GATS3p,GATS2i,GATS3i,GATS5i,GATS7i,BCUTs-1l,BCUTm-1h,BCUTi-1h,C3SP2,Xc-4d,AXp-1d,Xp-7dv,AXp-0dv,AXp-7dv,NssCH2,NddssS,SdO,SssO,MAXdO,MINdO,ETA_shape_y,ETA_shape_x,AETA_beta_s,ETA_beta_ns_d,AETA_beta_ns_d,AETA_eta_F,ETA_dAlpha_B,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dBeta,AETA_dBeta,IC1,IC2,CIC5,MIC0,MIC1,MIC5,Kier3,PEOE_VSA1,PEOE_VSA8,SMR_VSA3,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA4,SlogP_VSA10,SlogP_VSA11,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState8,MDEO-11,AMID,MID_N,AMID_N,AMID_O,n6ARing,nRot,RotRatio,TopoPSA,GGI5,JGI2,JGI4,JGI5,JGI6,JGI7
O=C1NC(=O)c2cc(Oc3ccc(Oc4ccc(P(=O)(c5ccccc5)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(c7ccccc7)C8=O)cc6)cc5)cc4)cc3)ccc21,220.0,220.0,220.0,0.2124304175877061,0.2323684360982205,0.6203729950143951,0.3364588623618922,0.4688836273370449,0.2316299064699567,0.1999982034620728,0.2808645906124321,0.2546302992435256,0.2147573897455856,0.2666245143621522,0.2426341257048103,0.1744076030148916,0.5726908666365704,0.5433057630536626,0.3985212459227422,0.6152867954673595,0.6139872614219932,0.6159780621419239,0.384868825394204,0.1942753752482382,0.3331935139269603,0.2899171613797255,0.296061894351876,0.2653191909936516,0.1573605482661916,0.409497502111942,0.4815824677465841,0.3955238456627987,0.0803651992426231,0.4507612317330685,0.488549011230071,0.6754451768599795,0.2999799147355612,0.1971834835508992,0.5656994192678497,0.5907832086242094,0.302707867150002,0.1473133935022103,0.492373970134548,0.5905401321808464,0.2954589361735573,0.2868792290366332,0.0622559164512555,0.586209458948836,0.5597392751004497,0.8307879461158594,0.8455792519852484,0.525147787563339,0.5177175863763653,0.814715085632115,0.3965281839331186,0.456651850062679,0.5037998440564648,0.8209712741090269,0.3377940706654077,0.5765269858188273,0.7555104007477691,0.2444526378970305,0.661278558332734,0.5743032662104107,0.2477536171870895,0.2016850088626106,0.4285498590808676,0.0111035105079738,0.2342332680862846,0.0008030574476771,0.1111111111111111,0.0773502691896257,0.2470636633745258,0.3245810062003265,0.3190405583862508,0.2185523785664004,0.0,0.0,0.1829929462267836,0.5735311590640112,0.8110207957619653,0.3322337763072536,0.3626513060368345,0.2082251082251078,0.4810719640179899,0.2352941176470588,0.3875000000000004,0.6025580013259819,0.2750212947189102,0.2914511098260065,0.7473581040106225,0.798333209466541,0.5188284518828452,0.8607954545454546,0.3627770813858044,0.2926812281818551,0.2830141741182236,0.3309608447322508,0.416534190535193,0.5752185798252067,0.2901940737455368,0.4520936085709402,0.1857184977478456,0.1516806288954234,0.0695419554692435,0.3163548767195826,0.6460639012965954,0.1484947988814353,0.0,0.0753950028068205,0.6666666666666666,0.0266956984215169,0.0364156292612894,0.5833333333333338,0.2000000000000001,0.0194763779595634,0.0094339228249859,0.0428510165677412,0.8120263714591456,0.0178831578691597,0.0841424500992341,0.5074061620934318,0.0,0.2702702702702703,0.2819210841659699,0.2435549933742923,0.1639749608763693,0.4008327394125807,0.2899764364690954,0.0503535175372749,0.3962586914388459,0.4072101746805118
O=C1NC(=O)c2cc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccccc5)C6=O)cc4)cc3)ccc21,227.0,227.0,227.0,0.103138766723677,0.2668544331446078,0.5959790289832264,0.4156712061836589,0.6049447133380741,0.2988102263761263,0.312134315720689,0.3680015147744679,0.3367802949116685,0.2858551781640885,0.2667407432192057,0.2290673233661996,0.0720399900273426,0.4759366265445495,0.6864664453524032,0.1426263013118328,0.5484122480401614,0.6286883299122189,0.6675860192433676,0.471758551331812,0.2005116432856491,0.2667573292491165,0.3046572153509061,0.2996036089456684,0.310477808450986,0.1914713942572876,0.2446119975501185,0.5392123302398537,0.4489828376721911,0.1946894321741915,0.4825348881513276,0.4504829951494621,0.6178156260495845,0.3291411292965278,0.1714107798251903,0.4395122501087203,0.7828315708471753,0.292408970167207,0.128105233671012,0.4560413394881175,0.3661338564471043,0.2261102178231324,0.2992419720003113,0.1699100036336599,0.495561886033053,0.3705835346245731,0.6136884515161865,0.622462784415147,0.5239346591724996,0.3044254436319539,0.5849681866027305,0.5107301302702619,0.4565374925223329,0.4494561961716603,0.7999845067501463,0.2920988798098363,0.6173535224250779,0.7310361215805934,0.2269870734062634,0.3433437434186256,0.5979920674259057,0.2421813311694036,0.1064424202046897,0.4909962899751297,0.9999987879873812,4.157722005199149e-05,0.0007968049304061,0.1111111111111111,0.0,0.2437997057001881,0.1016162551011218,0.2051453299799943,0.0261284292206712,0.0,0.0,0.0935293649414062,0.4191265432634706,0.3779635865681099,0.3046582518523864,0.5448750092793798,0.0,0.6111014260311691,0.1764705882352941,0.4325581395348835,0.4686829601379691,0.4661859672754638,0.3772679489895865,0.7915781056198509,0.710122801351407,0.3974895397489539,0.7973456842928546,0.3841458049073392,0.2409370581076526,0.2811303112080661,0.2718312774789327,0.3770356530733195,0.4513422349544127,0.1463082286350252,0.2732383358174856,0.0,0.1516806288954234,0.0695419554692435,0.2372661575396869,0.350096921843094,0.1484947988814353,0.0,0.0753950028068205,0.5,0.0266956984215169,0.0364156292612894,0.4722222222222225,0.02,0.0194763779595634,0.0094339228249859,0.0183464124805482,0.8010445614064992,0.017883130171899,0.1788679308492199,0.6130574303895338,0.0,0.1351351351351351,0.2313224849411129,0.1348030357788218,0.0990297339593114,0.2737602553691931,0.4229639854435937,0.1515685924067066,0.4320576798297083,0.3520343468495934
O=C1NC(=O)c2cc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccccc7)cc5)C6=O)cc4)cc3)ccc21,215.0,215.0,215.0,0.1347039847335681,0.2774469017756739,0.5799214284017004,0.4043515835465692,0.5993600898411242,0.2785639274431339,0.2948206972802065,0.3772212564086512,0.3268534074369116,0.2599725413758511,0.267124102137231,0.2585351915662702,0.0834361089771098,0.5257814730716097,0.6674294023570101,0.1655345559045843,0.5680693770587357,0.6344784917265225,0.6778257902909499,0.4788268152354101,0.1787469135746191,0.2483520591177822,0.2749783137002654,0.3182573186501548,0.3181285587425295,0.2003325812878464,0.2381443255770325,0.5586936945865839,0.425461972099098,0.1712770006793998,0.4868107384581341,0.4681164955549838,0.6475733692771944,0.3050328997780704,0.1328318465624415,0.4213427361662659,0.7584734029014684,0.2637259970802377,0.0936704085663832,0.5029804334170368,0.3899750225904294,0.2417290414714819,0.2798921413544996,0.139223275975743,0.5649221777639741,0.416287950819836,0.6362930673337643,0.64189928603334,0.4910532408458991,0.3218993246517546,0.6074911902997329,0.4900473006971076,0.469425833849161,0.4687798861042496,0.8039043680057258,0.3142057736495796,0.6738132585823573,0.767070072227005,0.1725490241926494,0.3317904806076487,0.6169255544031359,0.2262323078337953,0.1292318635180418,0.5086397337259847,0.9999987874110584,5.249939101176215e-05,0.0007991011731425,0.1111111111111111,0.0,0.2522051971711869,0.1219029585455045,0.2155287450889611,0.0243988465095155,0.0,0.0,0.0978835232935509,0.5594606337599225,0.4453614698891233,0.3123223021355965,0.5011762258274285,0.0,0.5953823088455765,0.2352941176470588,0.4960000000000005,0.5074074051867832,0.4498126064735944,0.3571372277815909,0.7880748272481186,0.7347806580560696,0.4309623430962342,0.8120336311087757,0.3436500592144023,0.1971823184298313,0.2393406703528132,0.252267348516844,0.3402289340795562,0.5134522187025352,0.2097752340149321,0.3643177810899808,0.0,0.1516806288954234,0.0695419554692435,0.3163548767195826,0.4179866193766006,0.1484947988814353,0.0,0.0753950028068205,0.6666666666666666,0.0266956984215169,0.0364156292612894,0.4722222222222225,0.1,0.0194763779595634,0.0094339228249859,0.0183464124805482,0.8154229052606787,0.0183604305393104,0.1389515206684447,0.6073690356222129,0.0,0.1891891891891892,0.2666688748302473,0.1626008914588604,0.1131142410015649,0.2301798962323611,0.4272365415986935,0.1060939742179678,0.4240973471194218,0.3902286575509258
O=C1NC(=O)c2cc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc(Oc8ccccc8)c7)cc5)C6=O)cc4)cc3)ccc21,184.0,184.0,184.0,0.1703808532136524,0.274734283033928,0.5680238279708293,0.4089757639357809,0.5952222599962336,0.275541250522842,0.2819751094050122,0.384052463940713,0.3194883706846632,0.2413093147009535,0.2619142415762017,0.287899897571213,0.0945769990471149,0.5221523144495168,0.6496779812104836,0.18855035244704,0.564778421697678,0.6404249077872329,0.6867369360318302,0.484163224216396,0.1651540376245465,0.2335023748102241,0.2735315268099122,0.3475805461188245,0.3297058229287397,0.2101623787937836,0.216173122923386,0.5497137005456764,0.4079655124622343,0.2124076823723091,0.4636857198417264,0.491923973673589,0.6282016905732,0.2866203875934534,0.2103024990777257,0.4080224423380152,0.7440873806135101,0.2491300639323883,0.0675082161816461,0.5382136968804416,0.4085289708360958,0.2440864042430212,0.2886950352111914,0.1827110938030518,0.5411651604679093,0.460007714528037,0.6566384173542736,0.633089213033745,0.4813058830432923,0.3352758765652562,0.574460265129781,0.4622823406878714,0.4790300281282744,0.4631948213835299,0.7783432877067407,0.3318617717502501,0.7181754583875883,0.7338141249078707,0.1922710287786639,0.3233369304902759,0.6312944561726294,0.2141441623754081,0.1468135351882531,0.480846846326102,0.9999987873789996,6.432135210354684e-05,0.0008014137893761,0.1111111111111111,0.0,0.2585416445877886,0.1403729094626709,0.2233618477150236,0.0256800011333243,0.0,0.0,0.1002014807830286,0.7053930161326243,0.479307618374404,0.318243291935957,0.4683477865177538,0.0,0.583524027459954,0.2941176470588235,0.5438596491228074,0.5422682185072776,0.4374607728862187,0.3422148314965204,0.7851013725220207,0.7528415297735336,0.4644351464435146,0.8231140120400846,0.3086947255332422,0.1879899042494621,0.2083671718365674,0.2370533388829238,0.3081789687848436,0.5656917631893701,0.2739210308962284,0.455397226362476,0.0707970028679594,0.1516806288954234,0.0695419554692435,0.3954435958994782,0.4858763169101072,0.1484947988814353,0.0,0.0753950028068205,0.8333333333333333,0.0266956984215169,0.0364156292612894,0.5000000000000003,0.1600000000000001,0.0194763779595634,0.0094339228249859,0.0183464124805482,0.8263003039176073,0.0183759038448441,0.1084149289966528,0.6035089548479584,0.0,0.2432432432432432,0.293314614900518,0.190398747138899,0.1334585289514867,0.1619316359905078,0.3536325353769126,0.0913635099408143,0.3737379130752701,0.3231007381817175
O=C1NC(=O)c2cc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(Sc8ccc(Oc9ccccc9)cc8)cc7)cc5)C6=O)cc4)cc3)ccc21,194.0,194.0,194.0,0.1855577586195064,0.2804314638203561,0.5879209345092028,0.3828483294867484,0.529399268325633,0.2342289678238147,0.2208532612318343,0.3244031891243608,0.2714816849179176,0.2142430408213353,0.2543469721517786,0.2926709381812518,0.1055502977324624,0.5698552025272974,0.6567348082268792,0.2403040092110021,0.6221119289787015,0.6346066310045901,0.7160675161653982,0.4603585686368113,0.147536994194572,0.2213058359153754,0.2313885979195233,0.343091850905274,0.2933006522108897,0.2099570030540784,0.297630741261744,0.5729536829632421,0.3420683796416945,0.0848554149254613,0.5612014221193999,0.5029692011776246,0.7009840568607125,0.299254416282636,0.1452477357158758,0.5072865775726791,0.647171036644613,0.283488507084056,0.1135940494059415,0.4945134257340552,0.4871771542503348,0.2636398521986622,0.2794896417382631,0.1182367376104061,0.5650679049330429,0.4655735781225061,0.681732405172458,0.6394974159224368,0.4521946589667396,0.3720592940560875,0.7469912894301065,0.3816000888087624,0.4603513576395921,0.476644005358829,0.7953550057195709,0.319507372130108,0.6947313066056469,0.7727300067267857,0.1419372808183006,0.4184611946850406,0.5861936203611032,0.2295081996864261,0.1840638679670442,0.4373615653803486,0.3097260145635734,0.251179006606277,0.0008030503082201,0.1111111111111111,0.0,0.263489281611708,0.2057006641805982,0.3018289454062253,0.0914520769809048,0.0,0.0,0.1012686600292981,0.7075776869949569,0.4933907508479502,0.3224521525592618,0.4231215382806755,0.0,0.5121345577211383,0.3529411764705882,0.5812500000000006,0.5485336259197415,0.3132186967632023,0.315702275695324,0.7711075965671564,0.7799017423167536,0.506276150627615,0.8433805176037836,0.3475054219729385,0.2478572307176361,0.2767376500954399,0.3367448672820815,0.4004099178341834,0.5970067932630545,0.3390250551136526,0.455397226362476,0.1142646179319219,0.1516806288954234,0.0695419554692435,0.3954435958994782,0.4858763169101072,0.1484947988814353,0.0,0.0753950028068205,0.8333333333333333,0.1426878697356234,0.0364156292612894,0.5260796665022683,0.2600000000000002,0.0194763779595634,0.0094339228249859,0.0183464124805482,0.8345170716713923,0.0183740571717986,0.0845440475355557,0.5174358468832724,0.0,0.2972972972972973,0.314120192763606,0.266594386218528,0.1287636932707355,0.1706759443339952,0.4330831973898873,0.0,0.4250765324830803,0.3589871949033377
O=C1NC(=O)c2cc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(Oc8ccccc8)cc7)cc5)C6=O)cc4)cc3)ccc21,203.0,203.0,203.0,0.1614267646796189,0.2616368532431148,0.5680238279708293,0.3777871369317831,0.5952222599962327,0.2593651763713995,0.2819751094050122,0.384052463940713,0.3194882973749955,0.241236854277699,0.2656807922844812,0.287899897571213,0.0945769990471149,0.5480149479476875,0.6496779812104836,0.18855035244704,0.5843390582311447,0.6404249077872328,0.6867369360318302,0.484163224216396,0.1619928007072117,0.2335023748102241,0.2510439888273739,0.3322286043801836,0.3043080638848068,0.2091623708235798,0.2307837693134738,0.5911317012661337,0.4079655124622341,0.153698289213272,0.4973031174559184,0.4716203499998903,0.6621148200441187,0.2866203875934534,0.1021680050893651,0.4080224423380152,0.7396427137146099,0.2381305224942368,0.0675082161816451,0.5382103585983877,0.4085289708360958,0.2538951146359278,0.279497869162254,0.1268849276528777,0.5648202578286408,0.4600077145280365,0.6579489923017432,0.6626261886476109,0.4545283038926068,0.3352758765652562,0.62470449945021,0.4864305616308028,0.4790300281282744,0.483967632737617,0.8244661552735584,0.3318617717502501,0.7181754583875883,0.7956343739807947,0.115313829469106,0.3233369304902759,0.6312944561726287,0.2141441623754074,0.1464063054689871,0.5046675415016968,0.9999987873801006,6.43158285651424e-05,0.000801413778551,0.1111111111111111,0.0,0.2585416445877886,0.1404751727179908,0.2233618477150236,0.025836151208987,0.0,0.0,0.0999259197109014,0.7025819367907473,0.47489442016842,0.3179006985933972,0.4683477865177538,0.0,0.583524027459954,0.2941176470588235,0.5438596491228074,0.5375622729684895,0.4374607728862187,0.3422148314965204,0.7851013725220207,0.7528415297735336,0.4644351464435146,0.8231140120400846,0.3086947255332422,0.1570369765745509,0.3961013054901062,0.2370533388829238,0.3081789687848436,0.4759336292922849,0.2739210308962284,0.455397226362476,0.0,0.1516806288954234,0.0695419554692435,0.3954435958994782,0.4858763169101072,0.1484947988814353,0.0,0.0753950028068205,0.8333333333333333,0.0580202007905942,0.0364156292612894,0.5277777777777781,0.14,0.0194763779595634,0.0094339228249859,0.0183464124805482,0.8261441811420998,0.018373688884434,0.108412894440864,0.6033479424589482,0.0,0.2432432432432432,0.293314614900518,0.190398747138899,0.1209389671361503,0.1969088693644576,0.4305037904231833,0.0459309278626572,0.4246531009744713,0.3725995464855011
O=C1NC(=O)c2cc(Oc3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(-c8ccc(Oc9ccccc9)cc8)cc7)cc5)C6=O)cc4)cc3)ccc21,211.0,211.0,211.0,0.1809459832673137,0.2589693257429648,0.5764082831126963,0.3920086003617886,0.5329446007049605,0.2387927584424423,0.2446892694499318,0.3423407059865289,0.2834335668788315,0.2459870621491067,0.2893332062286182,0.3071977131428896,0.1202202102473865,0.5454011500949218,0.6474209999091676,0.2063789801598572,0.6153127654614959,0.6390131866148141,0.7059073933941884,0.484255465133569,0.1501482653802885,0.2530942895306328,0.2203723260717973,0.2998057317116589,0.3233358091821633,0.2132011547200412,0.2719882760363104,0.5964332112495894,0.4158140193744323,0.1445762618093341,0.520925214615505,0.5230706625316549,0.6978965711941642,0.2976957321317401,0.1480421180543694,0.443806488420815,0.6914477499522557,0.2723744988967149,0.0913190536749053,0.4718809268696207,0.4339234816930614,0.2770754940622646,0.2363147392638033,0.132450125525904,0.6418110764887264,0.4620088733293352,0.6524961180616464,0.6258661715560928,0.4216314270273396,0.3566392085025466,0.623597528961672,0.4643242209332782,0.4723459415704061,0.5076876426580224,0.7629223395551123,0.3183537115373427,0.6839655718514919,0.7435740547336693,0.121467879917808,0.3241792541045767,0.6058373981448576,0.2055932882344648,0.1949401751983531,0.420460100381731,0.9999987873542404,6.455775923797091e-05,0.0008028711156988,0.1666666666666666,0.0,0.2525599078601717,0.1698388075390982,0.2397481718996221,0.038481746791779,0.0,0.0,0.101209980747344,0.7078519811653882,0.4928315235938396,0.3220138969914887,0.4562559661932549,0.0,0.5303776683087023,0.2941176470588235,0.4920634920634915,0.560630559873909,0.39579784213515,0.3053888585144623,0.7690892589963808,0.7924054761788342,0.506276150627615,0.8491854965843406,0.2827821692459109,0.2074149234122964,0.2796506779911819,0.2064201699426853,0.2794792655203947,0.5462172137695971,0.3166848954837591,0.455397226362476,0.0,0.1516806288954234,0.0695419554692435,0.4719729196849518,0.4858763169101072,0.1484947988814353,0.0,0.0753950028068205,0.8333333333333333,0.1499663192151587,0.0364156292612894,0.4722222222222225,0.2600000000000002,0.0194763779595634,0.0094339228249859,0.0183464124805482,0.842480124247869,0.0183753769720058,0.0876302771632379,0.5286268686987924,0.0,0.2702702702702703,0.2872876022655757,0.190398747138899,0.1553677621283255,0.2417340616495205,0.348515497553019,0.1160076304971854,0.4053281443261476,0.3781914233861145
O=C1NC(=O)c2cc(Oc3ccc(-c4ccc(Oc5ccc6c(c5)C(=O)N(c5ccccc5)C6=O)cc4)cc3)ccc21,247.0,247.0,247.0,0.0959352053653211,0.2836003801591176,0.6227385261392641,0.4785450054980658,0.514865172697824,0.2885268096781259,0.2708537932041892,0.2963874861073439,0.2903596435997295,0.3125858446803793,0.3085827983401668,0.2196751935839125,0.0866700878500116,0.4500182458561876,0.7022053334290324,0.1375793041542283,0.5625694792494571,0.6211703672609162,0.686350835514965,0.4652571057281991,0.2068440619517152,0.3120520689864547,0.2874850803636189,0.2372756217256511,0.3550009219607831,0.1887868785096914,0.3107255432748949,0.5264944237588922,0.4840688638130648,0.2030653543230845,0.5144442869906752,0.5393152711438955,0.6584747762921082,0.3747316007587129,0.2904891566246923,0.5103792107133449,0.7313500634824299,0.38593190247671,0.1954237710479242,0.3232294435598716,0.3769695174418489,0.2445718855101294,0.2323184867331632,0.1932151585638054,0.5839084293983721,0.3179173899913454,0.5765092608637485,0.5442505165584156,0.5014363578335554,0.3183230053688785,0.562149247599391,0.4750316617661364,0.4348397030000601,0.4746719831023152,0.6724560858505699,0.2416118737986483,0.4969148885454193,0.610237608483507,0.3060588519269263,0.3549884137186138,0.5428491714696407,0.2425322434510723,0.159361336200866,0.353858840533195,0.99999860721594,3.176343213029398e-05,0.000795951587948,0.1666666666666666,0.0,0.226995445574726,0.1124076757497423,0.2199659674702685,0.0425690712856822,0.0,0.0,0.0939133263089104,0.28129862691983,0.3811861199855686,0.3079453348624796,0.5668723259991201,0.0,0.5461554936817299,0.1176470588235294,0.2952380952380954,0.4657448755829956,0.4190800681431003,0.3392448092929014,0.7724919561092313,0.7494988785407968,0.405857740585774,0.8226484498160799,0.3664556963270793,0.3135326844041199,0.1713988026397575,0.2450297829737648,0.3512998128764847,0.4720808157511187,0.1269141857381858,0.1821588905449904,0.0,0.1516806288954234,0.0695419554692435,0.2347067621452648,0.2822072243095873,0.1484947988814353,0.0,0.0753950028068205,0.3333333333333333,0.0606216160554872,0.0294135343540438,0.2777777777777778,0.18,0.0194763779595634,0.0094339228249859,0.0214782520271762,0.8122022853899349,0.0178851115619981,0.1857439067782116,0.50595274476015,0.0,0.1081081081081081,0.189348646947766,0.1070051800987833,0.1256338028169014,0.3797898324339671,0.2993650395281707,0.3388070675801083,0.4005791399439221,0.3830963671329938
O=C1NC(=O)c2cc(Oc3ccc(-c4ccc(Oc5ccc6c(c5)C(=O)N(c5cccc(Oc7cc(Oc8ccccc8)ccc7P(=O)(c7ccccc7)c7ccccc7)c5)C6=O)cc4)cc3)ccc21,227.0,227.0,227.0,0.3050576804224153,0.2969778909881556,0.6266669831389117,0.479473190995455,0.4272126132057203,0.2933306622704092,0.1745624650863781,0.2551091301351738,0.2274672916241531,0.2106211110195248,0.2470414321950329,0.262135288991985,0.213782278607323,0.503818244979541,0.5391443061908936,0.4211577867067979,0.5910388691225622,0.6089269751739512,0.6381239054934498,0.3934095120290315,0.2002338144601239,0.3665671824977659,0.3626635330602552,0.3705990124741842,0.4007508084970954,0.1568168148527998,0.3921677965968364,0.4661378085462553,0.4897135024313936,0.2021930070221242,0.47455788585988,0.5018684154401509,0.6305270269088719,0.3037152815100148,0.4419870741425528,0.5766932454098084,0.6451667908916477,0.3175938868803009,0.159165616193978,0.4600943817110928,0.5980662382939542,0.2673214472205846,0.3374229303577446,0.2148629775279537,0.5342171588846338,0.5591756152274858,0.829424783126425,0.7679167435188153,0.5510835479988678,0.5198468536994377,0.7217085711399407,0.4382493285367023,0.4531775966450957,0.3975048896667756,0.6428379576155219,0.3287802837569185,0.5624029565384938,0.6446523600403504,0.3787120325990388,0.6271106952711826,0.5575382752252801,0.2383783065118396,0.2254113410320556,0.3652017463143275,0.0110887756078928,0.2342332734773014,0.0008045292873717,0.1666666666666666,0.0773502691896257,0.2457079375441617,0.3659766580103729,0.3255872178091401,0.1972273776300298,0.0,0.0,0.1962034209860268,0.5916109688190524,0.8949668359493588,0.3375359619523306,0.3613718147875057,0.1897435897435894,0.4420218462197463,0.2352941176470588,0.3542857142857137,0.6710165430059842,0.2514480408858601,0.2634891244977529,0.7362269528653362,0.8289669071450965,0.5606694560669456,0.8810299527062533,0.3345525608669226,0.3630879496856569,0.1903541219348077,0.2956544527976987,0.3818127946735085,0.6370933228793751,0.3272688123266869,0.4520936085709402,0.2654063375678159,0.1516806288954234,0.0695419554692435,0.3928842005050561,0.6460639012965955,0.1484947988814353,0.0,0.0753950028068205,0.6666666666666666,0.0873173144770042,0.0,0.3611111111111112,0.4600000000000003,0.0194763779595634,0.0094339228249859,0.0653889552007263,0.8290769275169811,0.0184900865376238,0.0679711162606191,0.4493467343829423,0.0,0.2972972972972973,0.2774937067337949,0.2435549933742923,0.235962441314554,0.3669705902515937,0.2109666894700829,0.1443764423770852,0.2845175771486279,0.2676971673067283
O=C1NC(=O)c2cc(Oc3ccc(-c4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccccc7)cc5)C6=O)cc4)cc3)ccc21,229.0,229.0,229.0,0.1275004233752123,0.291460995147528,0.6026988575285662,0.4538824930410703,0.5226852427485302,0.2699555726393465,0.2595158329106759,0.3162640772455622,0.2873833776995846,0.2835367212120321,0.3011255639094869,0.2488814096103613,0.0980864930690917,0.5005458634605819,0.6826806923084652,0.1603954335314482,0.5826169018264977,0.6269832767260956,0.6933245822069538,0.4733829155669443,0.1826857478437049,0.2880362639657174,0.2605058057667127,0.263905746548267,0.3559180001774159,0.1966738164178989,0.2969836779072407,0.5417368983154538,0.4544058585629386,0.1778797692801109,0.511203495801904,0.5387835829109888,0.6818592329430104,0.3415655115900268,0.2303791472167224,0.4813640319871862,0.7143171037511332,0.3381309903168507,0.1511002002361805,0.386255620124776,0.4010511957722317,0.2581567884811502,0.2238818424167979,0.1583847758593439,0.6380901380830148,0.3689087904921626,0.6037712068906673,0.5727756138562378,0.4780237621845248,0.3346514730398767,0.5882104233794978,0.4617120455212528,0.4510217528917739,0.4879172990820102,0.7000676322859631,0.2739445605378623,0.5759420712934042,0.6662371669150458,0.240040621268921,0.3415040303584212,0.5696688119208898,0.2269242248479881,0.1745133588259467,0.3981041944349368,0.9999986066394536,4.1761881965030057e-05,0.0007982415391083,0.1666666666666666,0.0,0.237951643697059,0.1326943791941251,0.2284440550828486,0.0385810145069798,0.0,0.0,0.0983023240238002,0.421096318578087,0.4485840033065815,0.316165915291529,0.5193742349009239,0.0,0.5393935685218612,0.1764705882352941,0.3795918367346932,0.5049243998272748,0.4091019712825493,0.3245584379506571,0.7712774525554987,0.7682623142051361,0.4393305439330544,0.8340214698596202,0.3376435181341479,0.2814255945038513,0.145571585803629,0.2289885305449052,0.3275065207606854,0.5305054332811969,0.1889872442848823,0.2732383358174856,0.0,0.1516806288954234,0.0695419554692435,0.3137954813251604,0.350096921843094,0.1484947988814353,0.0,0.0753950028068205,0.5,0.0873173144770042,0.0,0.2777777777777778,0.2600000000000002,0.0194763779595634,0.0094339228249859,0.0214782520271762,0.8252801575132853,0.0183624119868642,0.1440305937673237,0.5154487668167198,0.0,0.1621621621621621,0.2313224849411129,0.1348030357788218,0.1397183098591549,0.3212723658051684,0.3201174551386606,0.2621647325321696,0.3979469245452951,0.4157148456226728
